upc;filename;etat;gencod;prix_final;prix_base;nom;reference;id;short_description;quantite;manufacturer;categorie;unite;prix_unite;profondeur;weight;feature;minimal_quantity;;;
114216002;centraleachatexport.com/23350-small_default/6-cotes-de-porc-premieres.jpg;1;2,25645E+12;17.170755;17.170755;6 côtes de porc premières;923789;773;6 côtes de porc premières - La barquette de 880g;10000;-;1,2,6261,6271,6361,6672;2,9;2.900000;0.021600;2.900000;Conditionnement-La barquette de 880g,Unité par carton-2.9,NB carton/palette-80,DLV Garantie-9,DLV Théorique-10;1;;;
114216003;centraleachatexport.com/23351-small_default/4-cotes-de-porc-echine.jpg;1;2,25645E+12;15.54714;15.547140;4 côtes de porc échine;864140;774;4 côtes de porc échine TRADIVAL La barquette de 755g;10000;TRADIVAL;1,2,6261,6271,6361,6672;2,7;2.700000;0.021600;1.450000;Conditionnement-La barquette de 755g,Unité par carton-1.45,NB carton/palette-80,DLV Garantie-6,DLV Théorique-7;1;;;
114216004;;1;2,40881E+12;11.17773;11.177730;Cervelle de porc x3;958827;775;Cervelle de porc x3  La barquette 300g;10000;;1,2,6261,6271,6361,6672;0,9;0.900000;0.018000;0.900000;Conditionnement-La barquette 300g,Unité par carton-0.9,NB carton/palette-80,DLV Garantie-6,DLV Théorique-7;1;;;
114216005;;1;2,40939E+12;6.111713;6.111713;Foie de porc;576868;776;Foie de porc  La pièce 140g;10000;;1,2,6261,6271,6361,6672;0,85;0.850000;0.018000;0.850000;Conditionnement-La pièce 140g,Unité par carton-0.85,NB carton/palette-80,DLV Garantie-6,DLV Théorique-7;1;;;
114216006;centraleachatexport.com/23352-small_default/cote-de-porc-echine.jpg;1;2,63341E+12;3.815424;3.815424;Côte de porc échine;923565;777;Côte de porc échine TRADIVAL;10000;TRADIVAL;1,2,6261,6271,6361,6672;0,54;0.540000;0.012000;0.540000;Unité par carton-0.54,NB carton/palette-120,DLV Garantie-8,DLV Théorique-9;1;;;
114216008;centraleachatexport.com/23354-small_default/cote-de-porc-1ere.jpg;1;2,63341E+12;3.903228;3.903228;Côte de porc 1ère;931766;779;Côte de porc 1ère TRADIVAL;10000;TRADIVAL;1,2,6261,6271,6361,6672;0,54;0.540000;0.012000;0.540000;Unité par carton-0.54,NB carton/palette-120,DLV Garantie-8,DLV Théorique-9;1;;;
114216010;centraleachatexport.com/23356-small_default/3-cotes-de-porc-sans-os.jpg;1;2,63341E+12;18.77832;18.778320;3 côtes de porc sans os;851089;781;3 côtes de porc sans os TRADIVAL La barquette de 355g;10000;TRADIVAL;1,2,6261,6271,6361,6672;2,2;2.200000;0.004896;1.800000;Conditionnement-La barquette de 355g,Unité par carton-1.8,NB carton/palette-80,DLV Garantie-7,DLV Théorique-8;1;;;
114216011;centraleachatexport.com/23357-small_default/escalope-de-porc.jpg;1;2,63341E+12;14.70264;14.702640;Escalope de porc;924225;782;Escalope de porc TRADIVAL La barquette de 290g;10000;TRADIVAL;1,2,6261,6271,6361,6672;1,6;1.600000;0.012000;1.600000;Conditionnement-La barquette de 290g,Unité par carton-1.6,NB carton/palette-120,DLV Garantie-8,DLV Théorique-9;1;;;
114216012;centraleachatexport.com/23358-small_default/saute-de-porc.jpg;1;2,63341E+12;16.173;16.173000;Sauté de porc;931782;783;Sauté de porc  La barquette de 400g;10000;;1,2,6261,6271,6361,6672;2,4;2.400000;0.007200;2.400000;Conditionnement-La barquette de 400g,Unité par carton-2.4,NB carton/palette-40,DLV Garantie-8,DLV Théorique-9;1;;;
114216013;centraleachatexport.com/38676-small_default/filet-mignon-de-porc.jpg;1;2,63341E+12;35.38116;35.381160;Filet mignon de porc;924787;784;Filet mignon de porc  La barquette 400g;10000;;1,2,6261,6271,6361,6672;2,4;2.400000;0.018000;2.400000;Conditionnement-La barquette 400g,Unité par carton-2.4,NB carton/palette-64,DLV Garantie-8,DLV Théorique-9;1;;;
114216015;centraleachatexport.com/23360-small_default/roti-de-porc-epaule.jpg;1;2,63342E+12;16.26339;16.263390;Rôti de porc épaule;873463;786;Rôti de porc épaule TRADIVAL La barquette 860g;10000;TRADIVAL;1,2,6261,6271,6361,6672;2,2;2.200000;0.021600;2.800000;Conditionnement-La barquette 860g,Unité par carton-2.8,NB carton/palette-80,DLV Garantie-7,DLV Théorique-8;1;;;
114216016;centraleachatexport.com/36413-small_default/mincerettes-de-porc.jpg;1;2,63342E+12;18.36312;18.363120;Mincerettes de porc;829580;787;Mincerettes de porc;10000;;1,2,6261,6271,6361,6672;1,6;1.600000;0.007980;2.800000;Unité par carton-2.8,NB carton/palette-64,DLV Garantie-7,DLV Théorique-8;1;;;
114216017;centraleachatexport.com/42292-small_default/rogon-de-porc-x3.jpg;1;2,66559E+12;8.955765;8.955765;Rognon de porc x3;861187;788;<p>Rogon de porc x3 SOCOPA La barquette</p>;10000;SOCOPA;2,6261,6271,6361,6672;1,17;1.170000;0.008400;1.170000;Conditionnement-La barquette,Unité par carton-1.17,NB carton/palette-112,DLV Garantie-6,DLV Théorique-7;1;;;
114216018;centraleachatexport.com/23361-small_default/5-mincerettes-de-porc.jpg;1;3,03905E+12;14.4945;14.494500;5 mincerettes de porc;597666;789;5 mincerettes de porc SOCOPA La barquette 300g;10000;SOCOPA;1,2,6261,6271,6361,6672;3;3.000000;0.007200;0.900000;Conditionnement-La barquette 300g,Unité par carton-3,NB carton/palette-80,DLV Garantie-7,DLV Théorique-8;1;;;
114216020;centraleachatexport.com/23363-small_default/kit-pour-escalopes-de-porc-panees-a-la-provencale.jpg;1;3,03905E+12;17.0898;17.089800;Kit pour Escalopes de porc panées à la provençale;566166;791;Kit pour Escalopes de porc panées à la provençale SOCOPA 230g;10000;SOCOPA;1,2,6261,6271,6361,6672;4;4.000000;0.007200;1.000000;Conditionnement-230g,Unité par carton-4,NB carton/palette-96,DLV Garantie-14,DLV Théorique-15;1;;;
114216021;centraleachatexport.com/23364-small_default/chair-a-saucisse.jpg;1;3,03905E+12;38.778;38.778000;Chair à saucisse;851220;792;Chair à saucisse  SOCOPA La barquette 500g;10000;SOCOPA;1,2,6261,6271,6361,6672;8;8.000000;0.019200;4.000000;Conditionnement-La barquette 500g,Unité par carton-8,NB carton/palette-80,DLV Garantie-8,DLV Théorique-9;1;;;
114216022;centraleachatexport.com/42137-small_default/farce-a-legumes.jpg;1;3,03905E+12;15.0345;15.034500;Farce à légumes;987081;793;<p>Farce à légumes SOCOPA La barquette 250g</p>;10000;SOCOPA;2,6261,6271,6361,6672;6;6.000000;0.009000;2.100000;Conditionnement-La barquette 250g,Unité par carton-6,NB carton/palette-80,DLV Garantie-8,DLV Théorique-9;1;;;
114216030;centraleachatexport.com/23372-small_default/chipolatas-herbes-x6.jpg;1;3,60857E+12;39.3714;39.371400;Chipolatas herbes x6;923425;801;Chipolatas herbes x6 TRADIVAL La barquette 330g;10000;TRADIVAL;1,2,6261,6271,6361,6672;12;12.000000;0.014400;4.000000;Conditionnement-La barquette 330g,Unité par carton-12,NB carton/palette-96,DLV Garantie-8,DLV Théorique-9;1;;;
114216031;centraleachatexport.com/23373-small_default/andouillette-bbq-tradition.jpg;1;3,60857E+12;32.2596;32.259600;Andouillette BBQ tradition;923128;802;Andouillette BBQ tradition;10000;;1,2,6261,6271,6361,6672;8;8.000000;0.019200;4.500000;Unité par carton-12,NB carton/palette-80,DLV Garantie-18,DLV Théorique-20;1;;;
115212001;centraleachatexport.com/27838-small_default/pintade.jpg;1;2,1511E+11;33.76296;33.762960;Pintade;879205;805;<p>Pintade MAÎTRE COQ</p>;10000;MAÎTRE COQ;1,2,6261,6271,6371,6406;4,8;4.800000;0.024000;4.800000;Unité par carton-4.8,NB carton/palette-100,DLV Garantie-6,DLV Théorique-7;1;;;
115212002;centraleachatexport.com/31058-small_default/coquelet-blanc-el-region.jpg;1;2,15312E+11;18.679067;18.679067;Coquelet blanc el. region;878181;806;Coquelet blanc el. region MAÎTRE COQ;10000;MAÎTRE COQ;1,2,6261,6271,6371,6406;3,17;3.170000;0.019200;3.170000;Unité par carton-3.17,NB carton/palette-96,DLV Garantie-10,DLV Théorique-13;1;;;
115213001;centraleachatexport.com/27841-small_default/magret-canard-x1.jpg;1;2,17857E+11;28.34448;28.344480;Magret canard x1;880864;807;<p>Magret canard x1 LE GAULOIS</p>;9999;LE GAULOIS;1,2,6261,6271,6371,6440;1,6;1.600000;0.009600;1.600000;Unité par carton-1.6,NB carton/palette-104,DLV Garantie-9,DLV Théorique-12;1;;;
115213002;centraleachatexport.com/23376-small_default/gesiers-de-canard-lentement-cuisines-en-confit.jpg;1;3,23089E+12;41.4804;41.480400;Gésiers de Canard lentement cuisinés en confit;833889;808;Gésiers de Canard lentement cuisinés en confit MAÎTRE COQ L'étui 300g;10000;MAÎTRE COQ;1,2,6261,6271,6371,6440;8;8.000000;0.019200;2.500000;Conditionnement-L'étui 300g,Unité par carton-8,NB carton/palette-96,DLV Garantie-25,DLV Théorique-30;1;;;
115213003;centraleachatexport.com/37443-small_default/gesiers-de-volaille-confits.jpg;1;3,25856E+12;12.2013;12.201300;Gésiers de volaille confits;880989;809;Gésiers de volaille confits BELLE FRANCE L'étui 300g;10000;BELLE FRANCE;1,2,6261,6271,6371,6440;6;6.000000;0.012000;2.210000;Conditionnement-L'étui 300g,Unité par carton-6,NB carton/palette-120,DLV Garantie-25,DLV Théorique-29,Produits belle france -oui;1;;;
115213004;centraleachatexport.com/31039-small_default/magret-de-canard-du-sud-ouest-fume.jpg;1;3,25856E+12;23.8635;23.863500;Magret de canard fumé du Sud-Ouest;877969;810;<p>Magret de canard fumé du Sud-Ouest LES DELICES DE BELLE FRANCE L'étui 90g</p>;10000;LES DÉLICES DE BELLE FRANCE;1,2,6261,6271,6371,6440;6;6.000000;0.013104;1.000000;Conditionnement-L'étui 90g,Unité par carton-6,NB carton/palette-96,DLV Garantie-40,DLV Théorique-50,Produits belle france -oui;1;;;
115214001;centraleachatexport.com/31060-small_default/filet-de-dinde.jpg;1;2,15031E+11;70.720659;70.720659;Filet de dinde;877266;812;Filet de dinde MAÎTRE COQ La barquette 1kg;10000;MAÎTRE COQ;1,2,6261,6271,6371,6498;6,33;6.330000;0.012000;4.680000;Conditionnement-La barquette 1kg,Unité par carton-4.68,NB carton/palette-128,DLV Garantie-9,DLV Théorique-11;1;;;
115214002;centraleachatexport.com/31059-small_default/blanquette-dinde-avec-os.jpg;1;2,15176E+11;18.188726;18.188726;Blanquette dinde avec os;878504;813;Blanquette dinde avec os MAÎTRE COQ;10000;MAÎTRE COQ;1,2,6261,6271,6371,6498;5,83;5.830000;0.012000;1.000000;Unité par carton-1,NB carton/palette-64,DLV Garantie-6,DLV Théorique-7;1;;;
115214003;centraleachatexport.com/31062-small_default/escalope-de-dinde-x2.jpg;1;2,1551E+11;30.723705;30.723705;Escalope de dinde x2;878884;814;Escalope de dinde x2 MAÎTRE COQ La barquette 250g;10000;MAÎTRE COQ;1,2,6261,6271,6371,6498;2,7;2.700000;0.010800;2.700000;Conditionnement-La barquette 250g,Unité par carton-2.7,NB carton/palette-64,DLV Garantie-10,DLV Théorique-11;1;;;
115214004;centraleachatexport.com/42141-small_default/escalopes-de-dinde-x-6.jpg;1;2,17978E+11;28.505277;28.505277;Escalopes de dinde x 6;879486;815;<p>Escalopes de dinde x 6 MAÎTRE COQ La barquette 240g</p>;10000;MAÎTRE COQ;2,6261,6271,6371,6498;3,06;3.060000;0.018000;3.060000;Conditionnement-La barquette 240g,Unité par carton-3.06,NB carton/palette-104,DLV Garantie-6,DLV Théorique-7;1;;;
115214005;;1;2,17217E+11;25.81059;25.810590;Escalope de dinde à la milanaise x2;873240;816;<p>Escalope de dinde à la milanaise x2 LOUE</p>;10000;LOUE;2,6261,6271,6371,6498;1,7;1.700000;0.009600;1.700000;Unité par carton-1.7,NB carton/palette-176,DLV Garantie-11,DLV Théorique-12;1;;;
115214006;centraleachatexport.com/42139-small_default/escalope-de-dinde-x2.jpg;1;2,17291E+11;22.87824;22.878240;Escalope de dinde  x2;878421;817;<p>Escalope de dinde x2 LOUE La barquette 240g</p>;10000;LOUE;2,6261,6271,6371,6498;1,4;1.400000;0.012000;1.400000;Conditionnement-La barquette 240g,Unité par carton-1.4,NB carton/palette-144,DLV Garantie-6,DLV Théorique-7;1;;;
115214007;centraleachatexport.com/31015-small_default/escalope-de-dinde-x2.jpg;1;2,17438E+11;18.45612;18.456120;Escalope de dinde x2;960567;818;Escalope de dinde x2  BELLE FRANCE La barquette 250g;10000;BELLE FRANCE;1,2,6261,6271,6371,6498;1,8;1.800000;0.012000;1.800000;Conditionnement-La barquette 250g,Unité par carton-1.8,NB carton/palette-144,DLV Garantie-10,DLV Théorique-11,Produits belle france -oui;1;;;
115214008;centraleachatexport.com/31014-small_default/cuisse-de-dinde.jpg;1;2,17474E+11;12.29175;12.291750;Cuisse de dinde;960583;819;Cuisse de dinde  BELLE FRANCE;10000;BELLE FRANCE;1,2,6261,6271,6371,6498;3;3.000000;0.018000;3.000000;Unité par carton-3,NB carton/palette-96,DLV Garantie-10,DLV Théorique-11,Produits belle france -oui;1;;;
115214009;centraleachatexport.com/37411-small_default/la-belle-escalope-de-dinde-x2.jpg;1;2,17638E+11;23.164875;23.164875;La belle escalope de dinde x2;834903;820;La belle escalope de dinde x2 LE GAULOIS La barquette 240g;10000;LE GAULOIS;1,2,6261,6271,6371,6498;1,5;1.500000;0.009600;1.500000;Conditionnement-La barquette 240g,Unité par carton-1.5,NB carton/palette-176,DLV Garantie-10,DLV Théorique-11;1;;;
115214010;centraleachatexport.com/42140-small_default/escalope-fine-de-dinde-x2.jpg;1;2,17714E+11;18.90885;18.908850;Escalope fine de dinde x2;878447;821;<p>Escalope fine de dinde x2 LOUE La barquette 240g</p>;10000;LOUE;2,6261,6271,6371,6498;1;1.000000;0.012000;1.500000;Conditionnement-La barquette 240g,Unité par carton-1.5,NB carton/palette-144,DLV Garantie-6,DLV Théorique-7;1;;;
115214011;centraleachatexport.com/23379-small_default/escalope-de-dinde-extra-fine-x2.jpg;1;2,15521E+11;16.52508;16.525080;Escalope de dinde extra fine x2;879726;822;Escalope de dinde extra fine x2;10000;;1,2,6261,6271,6371,6498;1,43;1.430000;0.012000;0.600000;Unité par carton-0.6,NB carton/palette-144,DLV Garantie-10,DLV Théorique-12;1;;;
115214012;centraleachatexport.com/23380-small_default/sot-l-y-laisse-de-dinde.jpg;1;2,1531E+11;27.55575;27.555750;Sot-l'y-laisse de dinde;873265;823;Sot-l'y-laisse de dinde LE GAULOIS La boite 250g;10000;LE GAULOIS;1,2,6261,6271,6371,6498;2,5;2.500000;0.009600;1.300000;Conditionnement-La boite 250g,Unité par carton-1.3,NB carton/palette-176,DLV Garantie-10,DLV Théorique-11;1;;;
115214013;centraleachatexport.com/38259-small_default/escalope-de-dinde-extra-tendre-x2.jpg;1;2,43164E+12;24.839175;24.839175;Escalope de dinde extra tendre x2;889121;824;Escalope de dinde extra tendre x2 LE GAULOIS;10000;LE GAULOIS;1,2,6261,6271,6371,6498;1,9;1.900000;0.009600;1.900000;Unité par carton-1.9,NB carton/palette-176,DLV Garantie-11,DLV Théorique-12;1;;;
115214014;centraleachatexport.com/23381-small_default/roti-de-dinde-cuit.jpg;1;3,23089E+12;22.5747;22.574700;Rôti de dinde cuit;880302;825;Rôti de dinde cuit MAÎTRE COQ La portion 500g;10000;MAÎTRE COQ;1,2,6261,6271,6371,6498;6;6.000000;0.013200;3.000000;Conditionnement-La portion 500g,Unité par carton-6,NB carton/palette-32,DLV Garantie-20,DLV Théorique-30;1;;;
115214015;centraleachatexport.com/37054-small_default/cordons-bleus-de-dinde-x2.jpg;1;3,25856E+12;8.0145;8.014500;Cordons bleus de dinde x2;900860;826;Cordons bleus de dinde x2 BELLE FRANCE La barquette 200g;9992;BELLE FRANCE;1,2,6261,6271,6371,6498;6;6.000000;0.012000;1.600000;Conditionnement-La barquette 200g,Unité par carton-6,NB carton/palette-144,DLV Garantie-12,DLV Théorique-16,Produits belle france -oui;1;;;
115214016;centraleachatexport.com/37501-small_default/panes-de-dinde-au-fromage-fondu-x2.jpg;1;3,25856E+12;7.8246;7.824600;Panés de dinde au fromage fondu x2;900886;827;Panés de dinde au fromage fondu x2 BELLE FRANCE La barquette 200g;10000;BELLE FRANCE;1,2,6261,6271,6371,6498;6;6.000000;0.012000;1.600000;Conditionnement-La barquette 200g,Unité par carton-6,NB carton/palette-144,DLV Garantie-12,DLV Théorique-16,Produits belle france -oui;1;;;
115214017;centraleachatexport.com/37960-small_default/escalopes-de-dinde-cordon-bleu.jpg;1;3,26698E+12;11.6712;11.671200;Escalopes de dinde cordon bleu;880344;828;Escalopes de dinde cordon bleu LE GAULOIS L'étui 200g;10000;LE GAULOIS;1,2,6261,6271,6371,6498;6;6.000000;0.012000;1.200000;Conditionnement-L'étui 200g,Unité par carton-9,NB carton/palette-80,DLV Garantie-14,DLV Théorique-18;1;;;
115214018;centraleachatexport.com/23383-small_default/2-panes-de-dinde-les-panes-du-volailler.jpg;1;3,26698E+12;13.4235;13.423500;"2 Panés de dinde ""Les Panés du Volailler""";878983;829;"2 Panés de dinde ""Les Panés du Volailler"" LE GAULOIS La barquette 200g";10000;LE GAULOIS;1,2,6261,6271,6371,6498;6;6.000000;0.012000;1.200000;Conditionnement-La barquette 200g,Unité par carton-6,NB carton/palette-144,DLV Garantie-12,DLV Théorique-14;1;;;
115214020;centraleachatexport.com/23385-small_default/nuggets-dinde-x-50.jpg;1;3,23089E+12;20.7468;20.746800;Nuggets dinde x 50;847624;831;Nuggets dinde x 50 LE GAULOIS La boite 1kg;10000;LE GAULOIS;1,2,6261,6271,6371,6498;4;4.000000;0.018000;4.000000;Conditionnement-La boite 1kg,Unité par carton-4,NB carton/palette-96,DLV Garantie-16,DLV Théorique-17;1;;;
115215001;;1;873901;45.75675;45.756750;Escalope de poulet;873901;832;Escalope de poulet;10000;;1,2,6261,6271,6371,6607;5;5.000000;0.018000;5.000000;Unité par carton-5,NB carton/palette-96,DLV Garantie-11,DLV Théorique-12;1;;;
115215002;;1;877449;4.9767;4.976700;Cuisse de poulet dejointées;877449;833;Cuisse de poulet dejointées;10000;;1,2,6261,6271,6371,6607;1;1.000000;0.014400;1.000000;Unité par carton-1,NB carton/palette-144,DLV Garantie-6,DLV Théorique-7;1;;;
115215003;centraleachatexport.com/23386-small_default/poulet-cuit-fume-au-bois-de-hetre.jpg;1;2,15015E+11;30.29598;30.295980;Poulet cuit fumé au bois de hêtre;880682;834;Poulet cuit fumé au bois de hêtre MAÎTRE COQ La barquette de 1330g;10000;MAÎTRE COQ;1,2,6261,6271,6371,6607;5,2;5.200000;0.019200;5.200000;Conditionnement-La barquette de 1330g,Unité par carton-5.2,NB carton/palette-88,DLV Garantie-14,DLV Théorique-21;1;;;
115215004;;1;2,1507E+11;38.26494;38.264940;Escalope de poulet x3;887588;835;Escalope de poulet x3 MAÎTRE COQ La barquette 350g;10000;MAÎTRE COQ;1,2,6261,6271,6371,6607;3,6;3.600000;0.012000;3.600000;Conditionnement-La barquette 350g,Unité par carton-3.6,NB carton/palette-96,DLV Garantie-10,DLV Théorique-11;1;;;
115215005;centraleachatexport.com/31063-small_default/escalope-de-poulet-fermier-bio-x2.jpg;1;2,15088E+11;33.44715;33.447150;Escalope de poulet fermier bio x2;829002;836;<p>Escalope de poulet fermier bio x2 MAÎTRE COQ La barquette 300g</p>;10000;MAÎTRE COQ;1,2,6261,6271,6371,6607;1,1;1.100000;0.012000;1.100000;Conditionnement-La barquette 300g,Unité par carton-1.1,NB carton/palette-144,DLV Garantie-8,DLV Théorique-9,Produits bio-oui;1;;;
115215006;centraleachatexport.com/31064-small_default/cuisse-de-poulet-bio-x2.jpg;1;2,15089E+11;26.77092;26.770920;Cuisse de poulet bio x2;767863;837;<p>Cuisse de poulet bio x2 MAÎTRE COQ</p>;10000;MAÎTRE COQ;1,2,6261,6271,6371,6607;2,2;2.200000;0.019200;2.200000;Unité par carton-2.2,NB carton/palette-88,DLV Garantie-8,DLV Théorique-9,Produits bio-oui;1;;;
115215007;centraleachatexport.com/42143-small_default/pilons-de-poulet-x8.jpg;1;2,15112E+11;14.561475;14.561475;Pilons de poulet x8;887646;838;<p>Pilons de poulet x8 MAÎTRE COQ La barquette 850g</p>;10000;MAÎTRE COQ;2,6261,6271,6371,6607;3,1;3.100000;0.031200;2.500000;Conditionnement-La barquette 850g,Unité par carton-2.5,NB carton/palette-48,DLV Garantie-6,DLV Théorique-7;1;;;
115215008;centraleachatexport.com/23387-small_default/poulet-roti-broche-en-sac.jpg;1;2,15231E+11;30.9846;30.984600;Poulet roti broche en sac;880625;839;Poulet roti broche en sac  MAÎTRE COQ Le sachet 1140g;9999;MAÎTRE COQ;1,2,6261,6271,6371,6607;4;4.000000;0.019200;4.000000;Conditionnement-Le sachet 1140g,Unité par carton-4,NB carton/palette-80,DLV Garantie-9,DLV Théorique-10;1;;;
115215009;centraleachatexport.com/31061-small_default/escalopes-de-poulet-x2.jpg;1;2,15498E+11;21.918488;21.918488;Escalopes de poulet x2;878801;840;Escalopes de poulet x2 MAÎTRE COQ La barquette 240g;10000;MAÎTRE COQ;1,2,6261,6271,6371,6607;1,95;1.950000;0.010800;1.950000;Conditionnement-La barquette 240g,Unité par carton-1.95,NB carton/palette-88,DLV Garantie-10,DLV Théorique-11;1;;;
115215010;centraleachatexport.com/42144-small_default/escalope-de-poulet-x6.jpg;1;2,15752E+11;50.863992;50.863992;Escalope de poulet x6;592568;841;<p>Escalope de poulet x6 MAÎTRE COQ La barquette 800g</p>;10000;MAÎTRE COQ;2,6261,6271,6371,6607;5,56;5.560000;0.010800;3.000000;Conditionnement-La barquette 800g,Unité par carton-3,NB carton/palette-160,DLV Garantie-9,DLV Théorique-10;1;;;
115215011;;1;2,15531E+11;16.719075;16.719075;Poulet cl.a PAC;878041;842;Poulet cl.a PAC MAÎTRE COQ;10000;MAÎTRE COQ;1,2,6261,6271,6371,6607;4,7;4.700000;0.019200;1.000000;Unité par carton-1,NB carton/palette-80,DLV Garantie-6,DLV Théorique-7;1;;;
